age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US,income
25,211531,8,0,0,40,1,1,1,1,1,1,1,0
39,100669,10,0,0,40,1,1,0,1,1,0,1,0
30,182177,9,0,0,40,1,1,1,1,1,1,0,0
40,137421,14,0,0,35,1,1,1,0,1,0,0,1
61,149648,7,0,0,40,0,1,1,0,1,1,1,0
43,168412,9,0,0,44,0,1,0,1,1,1,0,0
41,34037,9,0,0,99,1,0,0,1,0,1,1,0
34,220840,3,0,0,40,1,1,0,1,0,1,0,0
40,166822,14,0,0,36,0,0,0,0,1,0,1,1
46,199596,10,0,0,50,0,0,1,0,1,1,1,0
24,197387,9,0,0,40,1,1,1,1,1,1,0,0
57,172654,15,15024,0,50,1,0,0,1,0,1,1,1
19,201178,9,0,0,25,0,1,1,0,1,1,1,0
18,177648,9,0,0,25,0,1,1,1,1,1,1,0
26,80485,13,0,0,38,0,0,1,0,1,1,1,0
21,52753,9,0,1504,40,1,1,1,1,1,1,1,0
26,173593,14,0,0,20,1,1,0,0,0,1,0,0
31,33308,11,0,0,40,1,0,0,1,0,1,1,0
51,153908,14,0,0,40,0,0,1,0,1,1,1,0
57,47621,5,0,0,38,0,1,0,1,1,1,1,0
35,208165,9,0,0,50,0,1,1,0,1,1,1,0
52,94873,9,0,0,19,1,1,1,1,1,1,1,0
33,172579,9,0,0,40,0,1,0,1,1,1,1,0
41,161880,9,0,0,50,1,1,1,0,1,0,1,0
31,108464,12,0,0,40,1,0,0,1,0,1,1,0
32,90969,11,0,0,45,1,1,0,1,0,1,1,1
44,216116,9,0,0,40,0,1,1,1,1,0,0,0
35,187711,9,0,0,40,1,1,1,0,1,1,1,0
40,166662,15,15024,0,45,1,1,0,0,0,1,1,1
35,196373,9,0,1672,40,1,1,0,1,0,1,1,0
47,173271,9,0,0,40,0,1,1,0,1,1,1,0
22,291386,10,0,0,40,0,1,1,0,1,1,1,0
59,24384,9,0,0,40,0,1,1,1,1,1,1,0
59,95835,11,0,0,55,1,0,0,0,0,1,1,1
58,142326,13,0,0,50,0,1,1,0,1,1,1,0
40,112388,14,0,0,40,1,0,1,0,1,1,1,0
50,176924,6,0,0,38,1,1,0,1,0,1,1,0
54,105788,14,0,0,37,0,0,1,0,1,0,1,1
55,377061,13,0,0,40,1,1,0,1,0,1,1,1
34,167781,9,0,0,50,1,1,0,1,0,1,1,0
43,26915,11,0,0,45,1,1,0,0,0,1,1,1
59,182062,13,5013,0,40,1,1,0,0,0,1,1,0
71,45741,13,20051,0,30,1,0,0,1,0,1,1,1
24,69640,13,0,0,40,1,1,1,1,1,1,1,0
23,362623,6,0,1573,30,1,1,0,1,0,1,0,0
59,33725,5,0,0,40,1,1,0,0,0,1,1,1
52,213209,10,0,0,40,1,1,0,1,0,1,1,1
51,120914,4,2961,0,40,1,1,0,1,0,1,1,0
30,175413,9,0,0,35,0,1,1,1,1,0,1,0
28,252013,10,0,0,45,0,1,1,0,1,1,0,0
27,210498,9,5178,0,40,1,1,0,1,0,1,1,1
57,71367,9,0,0,40,0,1,1,1,1,1,1,0
42,212760,10,0,0,60,1,1,0,1,0,1,1,1
30,157778,9,0,0,40,1,0,1,1,1,1,1,0
41,59938,9,0,0,43,0,1,1,0,1,1,1,0
30,609789,7,0,0,60,1,1,0,1,0,1,0,0
34,36385,14,0,2258,50,1,1,1,0,1,1,1,0
19,358631,9,0,0,25,1,1,1,0,1,1,1,0
39,305541,9,0,0,55,0,0,1,1,1,1,1,0
69,172354,11,1848,0,50,0,1,1,0,1,1,1,0
43,60001,13,0,0,44,1,1,1,1,1,1,1,1
36,106471,13,0,0,40,1,1,0,0,0,1,1,1
47,143050,14,0,0,50,0,1,1,0,1,1,1,0
54,225599,14,7298,0,40,1,1,0,0,0,0,0,1
33,198613,9,0,0,40,1,1,0,1,0,1,1,0
42,47012,10,7688,0,40,1,1,0,1,0,1,1,1
29,198493,11,0,0,40,1,0,0,1,0,1,1,1
25,257910,13,0,0,45,1,1,1,0,1,1,1,0
26,288959,9,0,0,36,1,1,0,1,0,0,1,0
38,46385,9,0,0,40,1,0,0,0,0,1,1,0
44,127482,10,7688,0,40,1,1,0,1,0,1,1,1
30,200192,10,0,0,45,0,1,0,1,1,1,1,0
35,141420,9,0,0,40,1,1,0,1,1,1,1,0
25,197728,13,0,0,20,0,0,1,0,1,1,1,0
50,112873,13,0,0,40,1,1,0,1,0,1,1,0
30,295010,9,0,0,40,0,1,1,0,1,1,1,0
45,86618,14,0,0,50,0,0,1,0,1,1,1,1
41,113823,14,0,0,40,1,1,0,0,0,1,0,0
67,167015,13,0,0,30,1,0,1,1,1,1,1,0
36,206253,10,0,1617,40,0,1,1,1,1,1,1,0
60,194252,14,3103,0,40,0,0,0,0,1,1,1,1
25,260754,13,0,0,40,1,0,1,1,1,0,1,0
34,250182,7,0,0,60,1,0,0,1,0,1,1,0
54,249860,7,0,0,10,0,1,1,1,1,0,1,0
31,36069,9,0,0,35,1,1,1,1,1,1,1,0
26,186168,13,0,0,40,0,1,1,0,1,1,1,0
36,186110,10,0,0,40,1,1,0,1,0,1,1,0
46,235334,14,99999,0,60,1,1,0,0,0,0,1,1
22,214731,6,0,0,40,0,1,0,0,1,1,1,0
37,183800,13,7688,0,50,1,1,0,0,0,1,1,1
26,39014,8,0,0,40,0,1,0,1,1,0,0,0
44,146908,9,0,0,40,1,1,0,0,0,1,1,0
47,296066,10,0,0,40,1,1,0,0,0,1,1,0
25,333677,5,0,0,45,1,1,0,0,0,1,1,0
38,91716,7,0,0,40,1,1,1,0,1,1,1,0
54,139850,14,0,0,45,1,1,0,0,0,0,1,1
30,229504,9,0,0,50,1,1,0,1,0,1,1,0
42,123838,13,0,0,60,1,1,0,1,0,1,1,1
29,194869,10,0,0,35,1,1,1,1,1,1,1,0
41,223548,9,0,0,40,1,1,1,1,1,1,0,0
29,271328,13,4650,0,40,1,1,1,0,1,1,1,0
58,220896,9,0,0,40,1,1,0,0,0,1,1,1
46,422813,10,0,0,40,1,1,0,0,0,1,1,1
25,361493,13,3325,0,40,1,1,1,1,1,1,1,0
37,166497,13,0,0,35,1,1,1,1,1,1,1,0
37,302903,10,0,0,40,0,1,0,0,1,0,1,1
20,493443,7,0,0,40,1,1,1,1,1,1,1,0
41,180138,9,0,0,50,1,1,1,1,1,1,1,0
51,158508,10,0,0,36,0,1,1,0,1,1,1,0
42,200187,11,0,0,32,0,1,1,1,1,1,1,0
20,53878,9,0,0,40,1,1,1,1,1,1,1,0
27,192384,15,0,0,40,1,1,0,0,0,1,1,0
22,48121,10,0,0,25,1,0,0,1,0,1,1,0
43,248094,9,0,0,40,1,1,0,0,0,1,1,0
23,150683,10,0,0,40,1,1,1,0,1,1,1,0
52,153312,12,0,0,40,1,0,0,1,0,1,1,1
27,52028,13,0,0,40,0,1,0,0,1,0,0,0
42,190290,12,0,0,40,1,1,0,0,0,1,1,1
30,263150,9,0,0,20,0,1,1,0,1,1,1,0
39,108140,11,0,0,40,1,1,0,1,0,1,1,0
24,86065,9,0,0,40,0,1,1,1,1,1,0,0
60,123218,10,0,0,40,1,0,0,0,0,1,1,0
23,344278,10,0,0,25,0,1,1,0,1,1,1,0
27,336162,10,0,0,40,0,1,1,0,1,1,1,0
22,65225,6,0,0,40,0,1,1,1,1,1,1,0
53,200190,12,0,0,80,1,1,0,1,0,1,1,1
29,151476,10,0,0,40,0,1,1,1,1,1,1,0
36,27408,11,0,0,60,1,0,0,1,0,1,1,0
21,162228,10,0,0,40,1,1,1,0,1,1,1,0
47,95680,10,0,0,40,1,1,0,0,0,0,1,0
49,157991,10,0,0,40,0,1,1,0,1,0,1,0
63,66634,5,0,0,16,1,1,0,1,0,1,1,0
37,31368,10,0,0,40,1,1,0,1,0,1,1,0
39,110426,12,15024,0,45,0,1,0,0,1,1,1,1
56,119254,9,0,0,40,0,0,1,0,1,1,1,0
30,130078,13,0,0,45,0,1,1,1,1,1,1,0
30,229636,9,0,0,40,1,1,0,0,0,1,0,0
18,205894,7,0,0,15,1,1,1,1,1,1,1,0
19,439779,10,0,0,15,1,1,1,1,1,1,1,0
28,44216,9,0,0,40,0,1,1,1,1,0,1,0
43,33310,9,0,0,40,0,1,1,0,1,1,1,0
59,366618,5,0,0,30,1,1,0,1,0,1,1,0
41,56019,15,99999,0,50,1,0,0,0,0,0,0,1
47,420986,13,0,0,40,1,1,0,0,0,1,1,1
63,281025,5,0,0,32,1,1,0,1,0,1,1,0
36,161141,14,0,0,50,1,1,0,0,0,1,1,1
47,849067,8,0,0,40,1,1,1,1,1,0,1,0
18,36251,7,0,0,25,0,1,1,1,1,1,1,0
52,81859,9,0,0,48,1,1,0,0,0,1,1,1
26,143280,9,0,0,40,0,1,1,0,1,1,1,0
20,340217,9,0,0,40,0,0,1,0,1,1,1,0
40,239708,9,0,0,50,1,1,1,1,1,1,1,0
41,67065,11,0,0,40,1,1,0,1,0,1,1,0
36,241998,13,0,1672,50,1,0,0,0,0,1,1,0
36,153976,9,0,0,50,1,0,0,1,0,1,1,0
23,200207,9,0,0,44,1,1,1,1,1,1,1,0
54,204304,9,0,0,40,0,1,1,0,1,1,1,0
61,198078,9,0,0,40,1,1,0,1,0,1,1,1
21,247115,9,0,0,60,0,1,1,0,1,0,1,0
21,136208,10,0,0,48,1,0,1,1,1,1,1,0
23,342769,13,0,0,20,0,1,1,1,1,1,1,0
28,328518,13,0,0,40,1,1,1,0,1,1,1,0
35,233533,13,0,0,42,1,1,0,1,0,1,1,0
23,162282,9,0,0,40,1,1,1,0,1,1,1,0
17,192173,5,0,0,40,1,1,1,1,1,1,1,0
45,112929,4,0,0,35,0,1,1,0,1,0,1,0
54,68985,14,0,0,55,1,1,0,1,0,1,1,1
58,33725,14,0,0,20,1,1,1,0,1,1,1,0
30,341346,7,0,0,40,1,1,0,1,0,1,1,0
21,344891,10,0,0,20,1,1,1,0,1,0,1,0
36,64875,11,0,0,60,1,0,0,1,0,1,1,0
39,342448,13,0,0,45,1,1,0,0,0,1,1,0
29,568490,9,0,0,40,1,1,0,1,0,1,1,0
27,278736,3,0,0,40,1,1,0,1,0,1,0,0
48,279724,9,3103,0,48,1,1,0,0,0,1,1,1
24,206891,9,0,0,40,0,1,1,0,1,1,1,0
28,101853,13,0,0,40,1,1,1,1,1,1,1,0
41,116391,13,0,0,40,1,1,0,1,0,1,0,0
25,55048,9,0,0,36,1,0,1,1,1,1,1,0
51,172493,10,0,0,12,0,1,1,0,1,1,1,0
47,148995,14,0,0,65,1,1,0,0,0,1,1,1
45,353824,10,0,0,40,1,1,0,1,0,1,1,1
51,173987,5,0,0,40,1,1,0,1,0,1,1,0
56,196307,16,0,0,40,1,0,0,0,0,1,1,1
41,297186,9,0,0,40,0,1,0,1,1,1,1,0
23,117789,13,0,0,60,0,1,1,0,1,1,1,0
34,49325,13,0,0,40,1,0,0,0,0,1,1,1
35,153633,10,0,0,40,0,0,1,1,1,0,1,0
60,88055,15,3781,0,16,1,1,0,0,0,1,1,0
25,503012,3,0,0,40,1,1,1,1,1,1,0,0
67,107138,10,0,0,40,1,0,0,1,0,1,1,0
34,351810,13,0,0,45,0,1,1,0,1,1,0,0
25,176520,9,0,0,40,1,1,1,1,1,1,1,0
48,168556,9,0,0,55,1,1,0,1,0,1,1,0
49,35406,9,0,0,20,0,0,1,0,1,1,1,0
34,356882,10,0,0,45,1,1,0,1,0,1,1,1
42,111483,13,0,0,50,1,1,0,1,0,1,1,1
33,133503,9,0,1977,45,1,1,0,1,0,1,1,1
23,44793,9,0,0,50,1,1,1,1,1,1,1,0
32,167049,8,0,0,40,0,0,1,0,1,1,1,0
52,174767,10,0,0,45,1,1,0,0,0,1,1,1
25,176836,10,0,0,60,0,1,1,0,1,1,1,0
69,47341,14,0,0,5,0,0,1,0,1,1,1,0
40,237601,13,0,0,55,0,1,1,1,1,0,1,1
24,67222,13,0,0,45,1,1,1,0,1,0,0,0
28,210295,7,0,0,50,1,0,0,1,0,1,1,1
22,290044,13,0,0,35,0,1,1,1,1,1,0,0
68,145638,10,0,0,40,0,1,1,1,1,1,1,0
36,153066,14,0,0,40,1,0,0,0,0,1,1,1
24,161198,13,0,0,25,1,1,1,0,1,1,1,0
30,137613,14,0,0,20,1,0,0,0,0,0,0,0
49,130206,9,0,0,40,0,0,1,1,1,1,1,0
33,188352,14,0,0,50,1,1,1,0,1,0,1,0
42,236110,3,0,0,40,1,1,1,1,1,1,0,0
34,198183,9,0,0,40,0,1,1,0,1,1,1,0
27,278720,9,0,0,45,1,1,0,1,0,1,1,1
42,57600,9,0,0,45,0,1,1,0,1,1,1,0
47,340982,10,3103,0,40,1,1,0,0,0,0,0,1
49,249585,7,0,0,65,1,0,0,0,0,1,1,0
37,103121,13,0,1848,40,0,1,0,0,1,1,1,1
45,144086,9,0,0,40,1,1,0,1,0,1,1,1
28,291789,9,0,0,50,0,1,1,0,1,0,1,0
32,56328,13,0,0,8,0,0,0,0,1,1,1,1
27,199172,13,0,0,40,0,1,1,1,1,1,1,0
64,47298,16,0,0,60,1,1,0,0,0,1,1,1
69,128348,13,9386,0,50,1,1,0,0,0,0,1,1
45,204205,6,0,0,65,1,0,0,1,0,1,1,0
33,137421,9,0,0,45,1,0,0,1,0,0,0,0
36,172129,5,0,0,40,1,1,0,1,0,1,1,0
19,228238,9,0,0,40,1,1,1,0,1,1,0,0
52,104501,8,0,0,60,1,1,0,0,0,1,1,1
56,314727,9,0,0,35,1,1,0,1,0,1,1,1
36,32709,10,3325,0,45,0,1,1,1,1,1,1,0
43,71269,13,0,0,40,1,0,0,1,0,1,1,1
45,110311,14,0,0,40,0,0,1,0,1,1,1,0
41,271927,13,0,0,45,1,0,0,0,0,1,1,1
21,182117,13,0,0,20,1,1,1,1,1,1,1,0
46,182715,4,0,0,40,1,1,1,0,1,1,1,0
31,128220,4,0,0,35,0,1,1,0,1,1,1,0
39,280215,9,0,0,40,1,1,1,1,1,0,1,0
34,426431,13,0,0,40,1,0,0,1,0,1,1,0
60,83861,9,0,0,40,1,1,0,1,0,1,1,0
27,177072,10,0,0,16,1,0,1,0,1,1,1,0
42,140915,9,0,0,60,1,0,0,1,0,0,0,0
32,286675,10,0,0,60,1,1,1,0,1,1,1,0
22,247731,10,0,0,40,0,1,1,0,1,1,1,0
41,123502,10,0,0,40,1,0,1,1,1,1,1,0
17,216137,7,0,0,8,0,1,1,1,1,1,1,0
42,242564,4,0,2205,40,1,1,1,1,1,0,1,0
33,293550,10,4064,0,40,0,0,0,1,1,1,1,0
59,77884,11,0,0,40,1,1,1,1,1,0,1,0
19,273187,9,0,0,36,0,0,1,1,1,1,1,0
45,72618,11,0,0,60,1,1,1,0,1,1,1,0
38,745768,10,0,0,45,0,0,1,0,1,0,1,0
24,169129,10,0,0,40,1,1,1,0,1,1,1,0
34,180284,10,0,0,50,1,1,0,1,0,1,1,0
27,107846,9,0,0,30,1,0,1,1,1,1,1,0
28,209934,3,0,0,25,1,0,0,1,0,1,0,0
52,232024,10,0,0,60,0,1,1,0,1,1,1,0
60,232618,13,0,0,35,1,1,0,0,0,1,1,1
28,566066,10,0,0,45,0,1,1,0,1,0,1,0
71,99549,3,0,0,40,1,1,0,0,0,1,1,0
45,190482,9,0,0,40,1,1,1,0,1,1,1,0
64,103643,9,0,0,15,1,0,0,1,0,1,1,1
38,131827,13,0,0,70,1,1,0,1,0,1,1,0
51,89652,9,4787,0,24,0,1,1,0,1,1,1,1
20,325493,9,0,0,40,1,0,1,1,1,0,1,0
80,86111,16,0,0,30,1,1,0,0,0,1,1,0
58,197319,13,0,0,45,1,1,0,0,0,1,1,1
54,119565,13,0,0,40,1,0,0,0,0,1,0,1
37,112660,5,0,0,35,1,1,1,1,1,1,1,0
52,283079,9,0,0,50,1,0,1,0,1,1,1,0
30,174215,16,0,0,15,0,1,1,0,1,1,1,0
45,117849,7,0,0,40,1,1,0,1,1,1,1,0
61,170278,15,0,0,30,0,0,1,0,1,1,0,0
20,108887,10,0,0,25,0,1,1,0,1,1,1,0
46,234690,9,0,0,40,1,1,0,1,0,1,1,0
28,192588,9,0,0,40,1,1,0,0,0,1,1,0
45,362883,9,5013,0,40,1,1,0,1,0,1,1,0
55,67433,9,0,0,60,1,0,0,0,0,1,1,0
26,218993,13,0,0,30,1,0,1,0,1,1,1,0
36,209993,3,0,0,40,0,1,0,1,1,1,0,0
25,314464,9,0,0,40,1,0,1,1,1,1,1,0
44,113597,10,0,0,55,1,0,0,0,0,1,1,1
24,197200,9,0,0,44,1,1,1,1,1,1,1,0
57,158077,13,0,0,40,0,1,0,1,1,1,1,0
56,317847,13,0,0,40,1,0,1,0,1,1,1,0
40,193995,9,0,0,30,1,1,0,1,0,1,1,0
61,140851,13,0,0,40,1,0,0,0,0,1,1,1
26,59367,13,0,0,40,1,1,1,0,1,1,1,0
30,293931,9,0,0,65,1,1,0,1,0,1,1,0
66,126511,10,0,0,45,1,1,0,0,0,1,1,0
23,216889,9,0,0,40,1,1,1,1,1,1,1,0
22,316509,9,0,0,50,1,1,1,1,1,1,1,0
19,156294,10,0,0,25,1,0,1,0,1,1,1,0
45,329144,10,0,0,40,1,1,0,1,0,1,1,1
51,249644,10,0,0,48,1,1,1,1,1,1,1,1
33,168387,7,0,0,40,1,1,0,1,0,1,1,0
29,231601,7,0,0,60,1,1,0,1,0,1,1,0
42,218302,9,0,0,55,1,1,0,1,0,1,1,0
41,169023,13,7688,0,40,0,0,0,0,1,1,1,1
47,83046,13,0,0,40,1,1,1,0,1,1,1,0
30,188398,9,0,0,30,0,1,1,0,1,1,1,0
61,128848,9,3471,0,40,1,1,0,0,0,1,1,0
17,33138,8,0,0,40,1,1,1,1,1,1,1,0
24,188300,7,0,0,40,0,1,1,0,1,1,1,0
47,323212,9,0,0,40,0,1,1,1,1,1,1,0
71,163293,15,0,0,2,1,0,0,1,0,1,1,0
53,427320,13,3325,0,40,1,1,1,1,1,0,1,0
36,109133,10,0,0,40,1,1,1,0,1,1,1,0
40,83508,13,0,0,20,0,1,0,1,1,1,1,0
37,36989,10,0,0,40,1,0,0,1,0,1,1,0
31,158291,13,8614,0,40,1,0,1,1,1,1,1,1
33,327902,9,3908,0,50,1,1,0,1,0,1,1,0
27,284859,10,0,0,50,1,1,0,1,0,1,1,0
38,101833,6,3103,0,40,1,1,0,1,0,1,1,1
44,443040,9,0,0,40,1,1,0,1,0,0,1,0
52,190333,9,0,0,25,1,0,1,1,1,1,1,0
29,141185,10,0,0,55,1,0,0,1,0,1,1,0
35,33975,13,0,0,40,1,0,0,0,0,1,1,1
22,399087,3,0,0,40,0,1,0,0,1,1,0,0
21,136873,10,0,0,10,1,1,1,0,1,1,1,0
30,46492,13,0,1902,40,1,1,0,1,0,1,1,1
36,189674,10,0,0,40,0,1,1,1,1,0,1,0
20,316702,10,0,0,40,1,1,1,1,1,1,1,0
53,139671,13,0,1902,40,1,1,0,0,0,1,1,1
33,112305,11,0,0,10,0,1,1,1,1,1,1,0
19,183258,9,0,0,40,1,1,1,1,1,1,1,0
34,184942,7,0,0,50,1,1,0,1,0,1,1,0
50,183611,10,0,0,40,1,0,1,0,1,1,1,0
39,435638,10,0,0,40,1,1,1,0,1,1,1,0
42,74680,14,0,2001,60,1,0,1,0,1,1,1,0
18,157273,6,0,0,15,1,1,1,1,1,0,1,0
54,257869,10,0,0,28,1,1,1,1,1,1,0,0
25,151588,10,0,0,40,0,1,1,1,1,1,1,0
59,307423,5,0,0,50,1,1,1,1,1,0,1,0
56,219426,6,0,0,40,1,1,1,1,1,1,1,0
23,440456,13,0,0,40,1,1,1,1,1,1,1,0
61,128831,9,0,0,40,1,1,0,0,0,1,1,0
34,97614,9,0,0,40,1,1,1,1,1,1,1,0
36,22494,10,0,0,40,0,1,1,0,1,1,1,0
31,243605,13,0,1380,40,0,1,1,1,1,1,0,0
23,203240,10,0,0,40,0,1,1,1,1,1,1,0
49,177211,13,0,0,40,1,1,0,1,0,1,1,0
24,219262,9,0,0,40,1,0,1,1,1,1,1,0
35,265662,13,0,0,40,1,1,0,1,0,1,1,1
30,224462,9,0,0,40,1,1,1,1,1,1,1,0
61,160431,9,0,0,40,0,1,1,1,1,1,1,0
29,241431,14,7298,0,40,1,1,0,1,0,1,1,1
23,184370,9,0,0,40,0,0,1,1,1,1,1,0
34,127875,13,0,0,20,0,1,1,0,1,1,1,0
71,133821,9,0,0,20,0,0,0,0,1,1,1,1
41,32185,13,0,0,40,1,0,0,1,0,1,1,0
26,181838,9,0,0,50,1,1,0,0,0,1,1,0
38,165930,10,0,0,50,1,1,0,0,0,1,1,0
36,107410,9,0,0,40,1,1,0,1,0,1,1,0
34,52537,9,0,0,30,1,1,1,1,1,0,1,0
76,253408,10,0,0,40,1,0,1,1,1,1,1,0
32,173351,9,0,0,48,1,1,0,1,0,1,1,0
28,110749,9,0,0,39,0,1,1,0,1,1,1,0
45,101825,10,5721,0,45,0,1,1,0,1,1,1,0
34,147215,11,0,0,60,0,1,1,1,1,1,1,0
35,164193,10,0,0,40,1,1,1,1,1,1,1,0
17,52967,6,0,0,6,0,1,1,1,1,1,1,0
32,321313,9,0,0,40,1,0,1,1,1,0,1,0
38,100079,16,27828,0,60,1,1,1,0,1,0,0,1
29,335015,9,0,0,48,1,1,0,1,0,1,1,0
39,317434,9,0,0,40,1,1,0,1,0,1,1,0
49,194962,7,0,0,6,0,1,0,1,1,1,1,0
50,207841,10,7298,0,45,1,0,0,0,0,1,1,1
55,276229,10,0,0,40,0,1,1,1,1,1,1,0
39,225330,13,0,0,50,0,1,1,0,1,1,0,1
27,29261,9,0,0,40,1,1,0,1,0,1,1,1
39,174368,9,0,0,40,0,1,0,0,1,1,1,1
39,226374,6,0,0,40,0,1,1,1,1,0,1,0
30,235847,13,0,0,24,0,1,1,1,1,1,1,0
53,197492,9,0,0,40,0,1,1,0,1,1,1,0
45,29019,9,0,0,55,0,0,0,1,1,1,1,0
45,377757,5,0,0,40,1,1,0,1,0,1,1,0
34,157747,9,0,0,45,1,1,0,0,0,1,1,1
52,163776,9,0,1902,60,1,1,0,1,0,1,1,1
37,297449,9,0,0,40,1,0,0,1,0,1,1,1
30,110083,11,0,0,40,0,1,1,1,1,1,1,0
36,172706,9,0,0,40,1,1,0,0,0,1,1,0
46,135339,9,0,0,45,1,0,1,1,1,0,0,1
45,148900,13,0,0,50,1,1,0,0,0,1,1,1
42,325353,12,7688,0,42,1,1,0,0,0,1,1,1
30,196385,10,0,0,45,1,1,0,1,0,1,1,1
23,161708,10,0,0,20,0,1,1,1,1,1,1,0
19,202673,10,0,0,50,1,1,1,1,1,1,1,0
70,207938,10,0,0,5,1,0,1,0,1,1,1,0
39,48063,10,0,0,60,1,0,0,1,0,1,1,0
30,205733,10,0,0,60,0,0,1,0,1,1,1,0
48,97470,10,0,0,40,1,1,0,0,0,1,1,1
28,278073,9,0,0,30,1,0,1,0,1,0,1,0
57,199546,14,0,0,40,0,0,1,1,1,0,1,0
69,107850,14,6514,0,40,1,0,0,0,0,1,1,1
29,178778,10,0,0,40,1,1,1,1,1,1,1,0
29,352451,9,0,0,40,0,1,1,0,1,0,1,0
42,184527,10,0,0,45,0,0,1,0,1,1,1,0
30,185384,9,0,0,50,0,0,1,1,1,1,1,0
24,114873,9,0,0,40,1,1,1,1,1,0,1,0
45,154308,14,0,0,40,1,1,0,0,0,0,1,1
68,197015,9,0,0,45,1,0,0,1,0,1,1,0
46,83064,10,0,0,40,1,1,0,0,0,1,1,0
42,173704,10,0,1887,50,1,1,0,1,0,1,1,1
38,269318,13,5178,0,50,1,1,0,0,0,1,1,1
37,295127,10,0,0,47,1,1,1,1,1,1,1,0
75,256474,14,0,0,16,1,1,1,1,1,1,1,0
62,202242,9,0,0,48,1,1,0,0,0,1,1,0
42,173590,10,0,1628,40,1,1,0,0,0,1,1,0
41,325786,9,0,0,40,1,1,0,0,0,1,1,0
56,176280,9,0,0,50,1,0,1,1,1,1,1,0
36,175255,9,0,0,35,0,0,0,1,1,1,1,0
37,255454,4,7298,0,35,1,1,0,0,0,0,0,1
33,123833,5,0,0,40,1,1,0,0,0,1,1,0
20,154779,10,0,0,40,0,1,1,1,1,0,1,0
62,178249,13,0,0,35,1,1,0,0,0,1,1,1
40,174575,13,0,0,45,1,1,0,0,0,1,1,1
49,120629,10,0,0,30,0,1,1,1,1,1,1,0
30,186269,13,0,0,40,1,1,0,1,0,1,1,0
39,225544,14,0,0,40,1,1,0,1,0,1,0,0
42,142756,13,0,0,50,0,0,1,0,1,1,1,0
28,469864,13,0,0,40,1,1,1,0,1,0,1,0
30,29235,10,0,0,20,0,1,1,0,1,1,1,0
61,156653,9,0,0,55,1,0,1,1,1,1,1,0
37,35309,9,0,0,40,1,1,0,1,0,1,1,0
41,124692,10,0,0,40,1,1,0,0,1,1,1,1
19,459248,9,0,0,30,1,1,1,1,1,1,1,0
51,96609,10,0,0,40,1,1,0,1,0,1,1,0
62,588484,13,0,0,20,1,1,0,1,0,1,1,1
26,393728,10,0,0,24,1,0,1,0,1,1,1,0
36,207789,9,0,0,52,1,1,1,0,1,1,1,0
67,188903,13,0,0,40,1,1,0,0,0,1,1,1
34,203463,10,0,0,40,0,1,1,1,1,1,1,0
61,29797,9,0,0,40,0,1,1,1,1,1,1,0
55,116442,9,0,0,38,1,1,1,1,1,1,1,0
59,309124,9,0,0,40,1,0,0,1,0,1,1,1
23,140915,10,0,0,25,1,1,1,1,1,0,0,0
17,52012,7,0,0,15,0,1,1,1,1,1,1,0
53,92475,10,0,0,40,0,1,1,0,1,1,1,0
38,227615,2,0,0,40,1,1,0,1,0,1,0,0
43,401134,12,0,2238,40,0,1,1,1,1,1,1,0
40,48859,9,0,0,32,1,0,0,1,0,1,1,0
28,24153,6,0,0,40,0,0,0,1,1,0,1,0
18,266489,10,0,0,50,1,1,1,0,1,1,1,0
47,380922,14,15024,0,50,1,1,0,0,0,1,1,1
27,221166,5,0,0,40,1,1,1,1,1,1,1,0
40,157240,14,15024,0,30,0,0,0,0,1,1,0,1
43,208613,13,0,0,40,1,1,1,1,1,1,1,0
50,166220,12,3942,0,40,0,1,0,1,1,1,1,0
45,195949,9,0,0,40,1,1,0,1,0,1,1,0
32,178691,13,0,0,45,0,1,1,0,1,1,1,0
28,76313,10,0,0,60,1,1,0,1,0,0,1,0
53,38795,5,0,0,40,1,0,0,0,0,1,1,0
23,189017,13,0,0,55,1,1,1,1,1,1,1,0
29,319998,5,0,0,40,1,1,0,1,0,1,1,0
27,205499,16,0,0,77,1,0,1,0,1,1,1,0
28,181597,9,0,0,40,1,1,1,1,1,0,1,0
33,193042,9,0,0,60,1,1,0,1,0,1,1,1
32,167990,14,14084,0,40,1,1,1,0,1,1,1,1
18,257980,9,0,0,40,1,1,1,0,1,1,1,0
30,156464,9,0,0,40,1,1,1,1,1,1,0,0
37,353550,14,15024,0,60,1,1,0,0,0,1,1,1
28,79874,11,0,0,40,1,1,1,0,1,1,1,0
19,104112,9,0,0,30,1,1,1,1,1,0,0,0
23,183772,12,0,0,70,0,1,1,0,1,1,1,0
37,254202,13,0,0,50,1,1,0,1,0,1,1,0
17,169037,7,0,0,40,1,1,1,1,1,1,1,0
30,97723,9,0,0,45,1,1,1,0,1,1,1,0
47,181405,15,15024,0,40,1,0,0,0,0,1,1,1
59,110820,9,0,0,38,1,1,1,1,1,1,1,1
25,167031,10,0,0,25,0,1,1,1,1,0,0,0
26,169121,13,0,0,48,1,1,0,1,0,1,1,1
26,221626,9,0,1579,20,0,0,0,1,1,1,1,0
53,120914,7,0,0,40,1,1,0,0,0,1,1,0
47,223342,9,0,1504,35,0,1,1,0,1,1,1,0
